ID;Link;Name;Type;Stage Parking lot days;Stage Ready for delivery days;Stage Delivery days;Stage Discovery days;Stage New days;Stage ALIGN days;Stage DISCOVER days;Stage CAPTURE days;Stage ROLL OUT days;Stage DELIVER days;Stage Done days;Stage ABANDONED days;Stage Accepted days;Stage discover days;Stage Declined days;Stage Planned days;Stage in progress days;Stage Rolout days;Stage align days;Stage deliver days;Stage capture days;Stage abandoned days;Stage roll out days;Stage Backlog days;Stage In Progress days;Stage Impact days;Stage Acceptance days;Stage Deliver days;Stage In design days;Stage Align days;Stage Discover days;Stage To Do days;Stage In test days;Stage In review days;Stage Release to PROD days;Stage In Design days;Stage Ready for Estimation days;Stage Blocked days;Stage Selected for Development days;Stage Cancelled days;Stage In Acceptance days;Stage In Refinement days;Stage Canceled days;Stage Ready for Development days;Stage Development finished days;Stage READY TO TEST days;Stage Testing in progress days;Stage Testing finished days;Stage Refinement days;Stage Solutioning days;Stage In construction days;Stage dev Finished days;Stage Not Started days;Stage Capture days;Stage Roll Out days;Stage Tech Design days;Stage NEW days;Stage Parking lot start;Stage Ready for delivery start;Stage Delivery start;Stage Discovery start;Stage New start;Stage ALIGN start;Stage DISCOVER start;Stage CAPTURE start;Stage ROLL OUT start;Stage DELIVER start;Stage Done start;Stage ABANDONED start;Stage Accepted start;Stage discover start;Stage Declined start;Stage Planned start;Stage in progress start;Stage Rolout start;Stage align start;Stage deliver start;Stage capture start;Stage abandoned start;Stage roll out start;Stage Backlog start;Stage In Progress start;Stage Impact start;Stage Acceptance start;Stage Deliver start;Stage In design start;Stage Align start;Stage Discover start;Stage To Do start;Stage In test start;Stage In review start;Stage Release to PROD start;Stage In Design start;Stage Ready for Estimation start;Stage Blocked start;Stage Selected for Development start;Stage Cancelled start;Stage In Acceptance start;Stage In Refinement start;Stage Canceled start;Stage Ready for Development start;Stage Development finished start;Stage READY TO TEST start;Stage Testing in progress start;Stage Testing finished start;Stage Refinement start;Stage Solutioning start;Stage In construction start;Stage dev Finished start;Stage Not Started start;Stage Capture start;Stage Roll Out start;Stage Tech Design start;Stage NEW start;Stage Parking lot recurrence;Stage Ready for delivery recurrence;Stage Delivery recurrence;Stage Discovery recurrence;Stage New recurrence;Stage ALIGN recurrence;Stage DISCOVER recurrence;Stage CAPTURE recurrence;Stage ROLL OUT recurrence;Stage DELIVER recurrence;Stage Done recurrence;Stage ABANDONED recurrence;Stage Accepted recurrence;Stage discover recurrence;Stage Declined recurrence;Stage Planned recurrence;Stage in progress recurrence;Stage Rolout recurrence;Stage align recurrence;Stage deliver recurrence;Stage capture recurrence;Stage abandoned recurrence;Stage roll out recurrence;Stage Backlog recurrence;Stage In Progress recurrence;Stage Impact recurrence;Stage Acceptance recurrence;Stage Deliver recurrence;Stage In design recurrence;Stage Align recurrence;Stage Discover recurrence;Stage To Do recurrence;Stage In test recurrence;Stage In review recurrence;Stage Release to PROD recurrence;Stage In Design recurrence;Stage Ready for Estimation recurrence;Stage Blocked recurrence;Stage Selected for Development recurrence;Stage Cancelled recurrence;Stage In Acceptance recurrence;Stage In Refinement recurrence;Stage Canceled recurrence;Stage Ready for Development recurrence;Stage Development finished recurrence;Stage READY TO TEST recurrence;Stage Testing in progress recurrence;Stage Testing finished recurrence;Stage Refinement recurrence;Stage Solutioning recurrence;Stage In construction recurrence;Stage dev Finished recurrence;Stage Not Started recurrence;Stage Capture recurrence;Stage Roll Out recurrence;Stage Tech Design recurrence;Stage NEW recurrence;Project name;Project key;Stage;Stage category;Priority;Labels;Components;CreatedDate;Version;Version release;Parent key;Parent name;Parent type;Parent status;Assignee name;LinksToOutwardKey;LinksToInwardKey;Timeoriginalestimate;Timeestimate;Timespent;AggreagateTimeoriginalestimate;AggreagateTimeestimate;AggreagateTimespent;Workratio;Sprints;Story points;Worklog seconds;Epic account;Epic team;Epic phase key;Initiative key;Initiative name;Initiative type;Initiative quarter;Initiative quarter start end date;Initiative domain;Initiative prio;Initiative townsquare;Initiative dependent on;Team Name;Level Name;Is Completed;Completed Start Date;Completed Year Month;Completed Year Quarter;Now Date;All Analysis Days;All Waiting for Development Days;All Development Days;All Development Days Round Up;All Development Days Round Up to 50;All Waiting for Deployment Days;All Deployment Days;All Cycle Time Days;All Cycle Time Days Round Up;All Cycle Time Days Round Up to 50;Is in Development;Is in Development or Completed;Epic quarter
DEMO71-4;;Q4 Scale Infrastructure #8;Initiative;;;;;;;;;;200.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-20 10:32:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Billing System;DEMO71;DELIVER;In Progress;Major;label-dc1b00,label-ab74f8,label-9bcc98,label-52ee21,label-6c63b8,label-42b175,label-c23861;;2025-08-20T12:32:09.295+0200;;;;;;;Sasha Svoboda;;;;;;;;;-1;;;0;;;;;;;Q1 2026;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;Services;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;200.4;;;;;;;;;N;N;
DEMO71-23;;Q4 Scale Infrastructure #19;Initiative;191.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-29 12:44:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Billing System;DEMO71;Parking lot;To Do;Major;;;2025-08-29T14:44:18.727+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;Services;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO71-1;;Q1 Platform Reliability #6;Initiative;;;;;;;;;;191.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-29 12:19:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Billing System;DEMO71;DELIVER;In Progress;Major;label-ae202d,label-7dfdfd,label-52ee21,label-6c63b8,label-5865fe,label-c6b64b,label-c23861;;2025-08-29T14:19:17.488+0200;;;;;;;Sasha Svoboda;;;;;;;;;-1;;;0;;;;;;;Q1 2026;"{""start"":""2025-10-01"",""end"":""2025-12-31""}";;;;;Services;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;191.3;;;;;;;;;N;N;
DEMO71-3;;Q1 Platform Reliability #8;Initiative;;;;;;;;;;191.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-29 12:14:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Billing System;DEMO71;DELIVER;In Progress;Major;label-dc1b00,label-6c63b8,label-5865fe,label-c6b64b,label-c23861;;2025-08-29T14:14:57.634+0200;;;;;;;Lee Roberts;;;;;;;;;-1;;;0;;;;;;;Q4 2026;"{""start"":""2026-10-01"",""end"":""2026-12-31""}";;;;;Services;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;191.3;;;;;;;;;N;N;
DEMO68-4;;Q4 Cost Optimization #19;Initiative;;;;;;;;9.2;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-24 13:29:06;;;2026-02-27 15:07:33;;;;;;2026-02-24 14:30:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;CAPTURE;To Do;Minor;label-b14278,label-fd234d,label-6c63b8,label-44e1ae;;2026-02-24T14:29:06.842+0100;;;;;;;;;;;;;;;;-1;;;0;;EWO TMS;;;;;Q3 2026;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;3.0;;;;;;;;;;N;N;
DEMO68-5;;Q1 Data Migration #19;Initiative;;;;;;;;110.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-18 13:49:17;;2025-11-18 12:58:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;CAPTURE;To Do;Major;;;2025-11-18T13:58:11.822+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO68-6;;Q1 Data Migration #19;Initiative;;;;;;;;110.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-18 13:49:14;;2025-11-18 12:57:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;CAPTURE;To Do;Major;;;2025-11-18T13:57:40.754+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO68-7;;Q1 Data Migration #19;Initiative;;;;;;;;110.2;;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-18 13:49:12;;2025-11-13 12:30:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;CAPTURE;To Do;Major;;;2025-11-13T13:29:53.658+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;5.1;;;;;;;;;N;N;
DEMO68-8;;Q1 Data Migration #19;Initiative;;;;;;;;;;;;;;115.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-13 12:29:28;;;;;;2025-11-13 12:29:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;;;2025-11-13T13:29:28.813+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;115.3;;;;;;;;;;N;N;
DEMO68-9;;Q2 Compliance Readiness #19;Initiative;;;;;;;;;;;;;;115.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-13 12:28:59;;;;;;2025-11-13 12:29:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;;;2025-11-13T13:28:59.052+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;115.3;;;;;;;;;;N;N;
DEMO68-10;;Q1 Data Migration #19;Initiative;;;;;;;;;;;;;;115.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-13 12:28:38;;;;;;2025-11-13 12:28:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;;;2025-11-13T13:28:38.127+0100;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;115.3;;;;;;;;;;N;N;
DEMO68-11;;Q1 Data Migration #19;Initiative;;;;;;110.4;;;;;;;;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-18 09:19:01;;2025-11-11 14:42:40;;;;;;2025-11-11 14:42:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;ALIGN;In Progress;Major;;;2025-11-11T15:42:40.190+0100;;;;;;;;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;117.2;;;;;;;;;;N;N;
DEMO68-3;;Q1 Data Migration #2;Initiative;;;;;;42.1;;;;;;;;110.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-07 17:01:07;;;;;;;;2025-11-18 18:43:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;label-6d0b4c;;2025-10-07T19:01:07.960+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;Q4 2025;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;152.1;;;;;;;;;;N;N;
DEMO68-12;;Q3 User Growth #19;Initiative;;;;;;;;;;152.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-07 16:59:24;;2025-10-07 17:08:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-10-07T18:59:24.147+0200;;;;;;;;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;152.1;;;;;;;;;N;N;
DEMO68-2;;Q4 Cost Optimization #2;Initiative;;;;;;;;;;152.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-07 16:58:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;label-dc1b00,label-6c63b8,label-5e826b;;2025-10-07T18:58:23.816+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;Q4 2026;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;152.1;;;;;;;;;N;N;
DEMO68-1;;Q4 Scale Infrastructure #2;Initiative;;;;;;;;;;152.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-07 16:56:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;label-dc1b00,label-6c63b8,label-5e826b;;2025-10-07T18:56:44.676+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;Q4 2026;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;152.1;;;;;;;;;N;N;
DEMO68-13;;Q4 Integration Expansion #19;Initiative;;;;;;;;159.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-30 09:23:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;CAPTURE;To Do;Major;;;2025-09-30T11:23:31.434+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO68-14;;Q1 Technical Debt Reduction #19;Initiative;;;;;;;;;;163.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 09:50:22;;2025-09-26 09:51:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-09-26T11:50:22.318+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;163.4;;;;;;;;;N;N;
DEMO68-15;;Q2 Observability #19;Initiative;;;;;;5.0;;;;;;;;158.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 09:49:07;;2025-09-26 09:49:03;;;;;;2025-10-01 11:00:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;;;2025-09-26T11:49:03.040+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;163.3;;;;;;;;;;N;N;
DEMO68-16;;Q1 Platform Reliability #20;Initiative;;;;;;;;;;163.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 09:47:53;;2025-09-26 09:48:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-09-26T11:47:53.652+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;163.4;;;;;;;;;N;N;
DEMO68-17;;Q2 Customer Onboarding Revamp #20;Initiative;;;;;;;;;;163.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 09:45:39;;2025-09-26 09:45:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-09-26T11:45:39.385+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;163.4;;;;;;;;;N;N;
DEMO68-18;;Q1 Performance Optimization #20;Initiative;;;;;;3.9;;;;;;;;159.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 11:06:08;;2025-09-26 08:43:22;;;;;;2025-09-30 09:16:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;;;2025-09-26T10:43:22.649+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;163.4;;;;;;;;;;N;N;
DEMO68-19;;Q2 Security Hardening #20;Initiative;;;;;;;;;;5.1;;;;158.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 08:43:18;;2025-09-26 09:00:05;;;;2025-10-01 10:59:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;;;2025-09-26T10:43:18.844+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;158.3;5.1;;;;;;;;;N;N;
DEMO68-20;;Q1 Developer Experience #20;Initiative;;;;;;;;;;163.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 08:43:16;;2025-09-26 08:56:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-09-26T10:43:16.998+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;163.4;;;;;;;;;N;N;
DEMO68-21;;Q2 Analytics Platform #20;Initiative;;;;;;;;;;;;;;163.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 08:43:10;;;;;;2025-09-26 08:44:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;;;2025-09-26T10:43:10.772+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;163.4;;;;;;;;;;N;N;
DEMO68-22;;Q3 Mobile First #20;Initiative;;;;;;;;;;163.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 08:38:17;;2025-09-26 08:40:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-09-26T10:38:17.060+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;163.4;;;;;;;;;N;N;
DEMO68-23;;Q3 API Modernization #20;Initiative;;;;;;;;;;1.1;;;;162.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-26 08:36:29;;2025-09-30 09:29:25;;;;2025-10-01 10:54:27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;2.0;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;discover;In Progress;Major;;;2025-09-26T10:36:29.088+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;162.4;1.1;;;;;;;;;N;N;
DEMO68-24;;Q4 Scale Infrastructure #20;Initiative;;;;;;;;;;164.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-25 16:16:37;;2025-09-25 16:17:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-09-25T18:16:37.506+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;164.1;;;;;;;;;N;N;
DEMO68-25;;Q4 Cost Optimization #20;Initiative;;;;;;;;;;164.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-25 16:16:24;;2025-09-25 16:16:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-09-25T18:16:24.770+0200;;;;;;;Charlie Kim;;;;;;;;;-1;;;0;;EWO TMS;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;164.1;;;;;;;;;N;N;
DEMO68-26;;Q1 Data Migration #20;Initiative;;;;;;;;;;164.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-25 16:15:58;;2025-09-25 16:16:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Reporting Module;DEMO68;DELIVER;In Progress;Major;;;2025-09-25T18:15:58.497+0200;;;;;;;;;;;;;;;;-1;;;0;;;;;;;;;;;;;TMS;L3 - Initiatives;N;;;;2026-03-08T20:56:22.373+01:00;;164.1;;;;;;;;;N;N;
